Method,Name,Error,Occurrences
GET,/files/add/10000000KB?id=21,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=21 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5d9390>: Failed to establish a new connection: [Errno 24] Too many open files',))",52
GET,/files/add/10000000KB?id=36,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=36 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc52c978>: Failed to establish a new connection: [Errno 24] Too many open files',))",24
GET,/files/add/10000000KB?id=3,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=3 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce95400>: Failed to establish a new connection: [Errno 24] Too many open files',))",130
GET,/files/add/10000000KB?id=76,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=76 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc1fe438>: Failed to establish a new connection: [Errno 24] Too many open files',))",1
GET,/files/add/10000000KB?id=65,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=65 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc3d0588>: Failed to establish a new connection: [Errno 24] Too many open files',))",3
GET,/files/add/10000000KB?id=63,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=63 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc3df748>: Failed to establish a new connection: [Errno 24] Too many open files',))",4
GET,/files/add/10000000KB?id=64,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=64 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce44588>: Failed to establish a new connection: [Errno 24] Too many open files',))",4
GET,/files/add/10000000KB?id=25,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=25 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5b4780>: Failed to establish a new connection: [Errno 24] Too many open files',))",42
GET,/files/add/10000000KB?id=6,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=6 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdceafe80>: Failed to establish a new connection: [Errno 24] Too many open files',))",112
GET,/files/add/10000000KB?id=46,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=46 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc32e780>: Failed to establish a new connection: [Errno 24] Too many open files',))",14
GET,/files/add/10000000KB?id=19,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=19 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5f4860>: Failed to establish a new connection: [Errno 24] Too many open files',))",58
GET,/files/add/10000000KB?id=35,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=35 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdceaf0f0>: Failed to establish a new connection: [Errno 24] Too many open files',))",25
GET,/files/add/10000000KB?id=49,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=49 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc1c6128>: Failed to establish a new connection: [Errno 24] Too many open files',))",11
GET,/files/add/10000000KB?id=28,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=28 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc53e2e8>: Failed to establish a new connection: [Errno 24] Too many open files',))",36
GET,/files/add/10000000KB?id=30,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=30 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc573978>: Failed to establish a new connection: [Errno 24] Too many open files',))",32
GET,/files/add/10000000KB?id=20,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=20 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc598278>: Failed to establish a new connection: [Errno 24] Too many open files',))",55
GET,/files/add/10000000KB?id=58,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=58 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc4b9588>: Failed to establish a new connection: [Errno 24] Too many open files',))",5
GET,/files/add/10000000KB?id=80,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=80 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc4eddd8>: Failed to establish a new connection: [Errno 24] Too many open files',))",1
GET,/files/add/10000000KB?id=34,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=34 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc4f6940>: Failed to establish a new connection: [Errno 24] Too many open files',))",26
GET,/files/add/10000000KB?id=44,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=44 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc4bb438>: Failed to establish a new connection: [Errno 24] Too many open files',))",16
GET,/files/add/10000000KB?id=51,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=51 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc1270b8>: Failed to establish a new connection: [Errno 24] Too many open files',))",10
GET,/files/add/10000000KB?id=24,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=24 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdceb9390>: Failed to establish a new connection: [Errno 24] Too many open files',))",44
GET,/files/add/10000000KB?id=47,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=47 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc37c860>: Failed to establish a new connection: [Errno 24] Too many open files',))",13
GET,/files/add/10000000KB?id=53,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=53 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc01c588>: Failed to establish a new connection: [Errno 24] Too many open files',))",9
GET,/files/add/10000000KB?id=75,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=75 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc493d68>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=4,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=4 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdcea06a0>: Failed to establish a new connection: [Errno 24] Too many open files',))",124
GET,/files/add/10000000KB?id=67,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=67 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc07f400>: Failed to establish a new connection: [Errno 24] Too many open files',))",3
GET,/files/add/10000000KB?id=52,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=52 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc3362b0>: Failed to establish a new connection: [Errno 24] Too many open files',))",10
GET,/files/add/10000000KB?id=26,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=26 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc55ca20>: Failed to establish a new connection: [Errno 24] Too many open files',))",40
GET,/files/add/10000000KB?id=42,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=42 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc56bf28>: Failed to establish a new connection: [Errno 24] Too many open files',))",18
GET,/files/add/10000000KB?id=23,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=23 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce090f0>: Failed to establish a new connection: [Errno 24] Too many open files',))",46
GET,/files/add/10000000KB?id=5,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=5 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdceaf630>: Failed to establish a new connection: [Errno 24] Too many open files',))",117
GET,/files/add/10000000KB?id=45,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=45 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc2d44a8>: Failed to establish a new connection: [Errno 24] Too many open files',))",15
GET,/files/add/10000000KB?id=73,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=73 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc19d518>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=29,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=29 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5c5278>: Failed to establish a new connection: [Errno 24] Too many open files',))",34
GET,/files/add/10000000KB?id=18,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=18 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5d9860>: Failed to establish a new connection: [Errno 24] Too many open files',))",61
GET,/files/add/10000000KB?id=57,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=57 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc5efa90>: Failed to establish a new connection: [Errno 24] Too many open files',))",7
GET,/files/add/10000000KB?id=78,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=78 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc248240>: Failed to establish a new connection: [Errno 24] Too many open files',))",1
GET,/files/add/10000000KB?id=15,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=15 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce20588>: Failed to establish a new connection: [Errno 24] Too many open files',))",71
GET,/files/add/10000000KB?id=74,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=74 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfafe36b70>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=71,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=71 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc21a9e8>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=16,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=16 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce37390>: Failed to establish a new connection: [Errno 24] Too many open files',))",68
GET,/files/add/10000000KB?id=41,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=41 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc477a20>: Failed to establish a new connection: [Errno 24] Too many open files',))",18
GET,/files/add/10000000KB?id=79,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=79 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc0b2b38>: Failed to establish a new connection: [Errno 24] Too many open files',))",1
GET,/files/add/10000000KB?id=55,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=55 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc01c128>: Failed to establish a new connection: [Errno 24] Too many open files',))",8
GET,/files/add/10000000KB?id=40,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=40 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc387240>: Failed to establish a new connection: [Errno 24] Too many open files',))",19
GET,/files/add/10000000KB?id=0,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=0 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdcf024e0>: Failed to establish a new connection: [Errno 24] Too many open files',))",152
GET,/files/add/10000000KB?id=9,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=9 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce504e0>: Failed to establish a new connection: [Errno 24] Too many open files',))",96
GET,/files/add/10000000KB?id=62,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=62 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc242e48>: Failed to establish a new connection: [Errno 24] Too many open files',))",4
GET,/files/add/10000000KB?id=11,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=11 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce676d8>: Failed to establish a new connection: [Errno 24] Too many open files',))",87
GET,/files/add/10000000KB?id=31,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=31 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce09ba8>: Failed to establish a new connection: [Errno 24] Too many open files',))",31
GET,/files/add/10000000KB?id=70,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=70 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5c5cf8>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=22,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=22 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc604ac8>: Failed to establish a new connection: [Errno 24] Too many open files',))",49
GET,/files/add/10000000KB?id=13,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=13 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce7fcc0>: Failed to establish a new connection: [Errno 24] Too many open files',))",78
GET,/files/add/10000000KB?id=72,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=72 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc1a6ac8>: Failed to establish a new connection: [Errno 24] Too many open files',))",2
GET,/files/add/10000000KB?id=7,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=7 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdceb9e10>: Failed to establish a new connection: [Errno 24] Too many open files',))",106
GET,/files/add/10000000KB?id=59,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=59 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc5ac9b0>: Failed to establish a new connection: [Errno 24] Too many open files',))",5
GET,/files/add/10000000KB?id=17,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=17 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc5cd358>: Failed to establish a new connection: [Errno 24] Too many open files',))",64
GET,/files/add/10000000KB?id=14,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=14 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdce672b0>: Failed to establish a new connection: [Errno 24] Too many open files',))",74
GET,/files/add/10000000KB?id=54,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=54 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc7e2f98>: Failed to establish a new connection: [Errno 24] Too many open files',))",9
GET,/files/add/10000000KB?id=66,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=66 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc205390>: Failed to establish a new connection: [Errno 24] Too many open files',))",3
GET,/files/add/10000000KB?id=61,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=61 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc0624a8>: Failed to establish a new connection: [Errno 24] Too many open files',))",4
GET,/files/add/10000000KB?id=56,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=56 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfcc63d550>: Failed to establish a new connection: [Errno 24] Too many open files',))",8
GET,/files/add/10000000KB?id=32,"HTTPConnectionPool(host='64.225.26.216', port=3000): Max retries exceeded with url: /files/add/10000000KB?id=32 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fcfdc4e1208>: Failed to establish a new connection: [Errno 24] Too many open files',))",29
